# units: cm, T
xmin> -30.0
xmax> 24.900000000000013
nx> 10
ymin> -25.0
ymax> 18.199999999999996
ny> 7
zmin> -35.0
zmax> 29.0
nz> 9
tmin> -2e-09
tmax> 1.4999999999999994e-09
nt> 8
loopOrder> xyzt
! X	             Y	             Z	             T	            Fx	            Fy	            Fz
6.60000000E+00	1.10000000E+01	1.30000000E+01	-1.50000000E-09	-1.60390792E+01	2.52374128E+01	-1.23877977E+01
1.27000000E+01	1.10000000E+01	1.30000000E+01	-1.50000000E-09	-1.48405767E+01	2.52374128E+01	-1.23877977E+01
1.88000000E+01	1.10000000E+01	1.30000000E+01	-1.50000000E-09	-1.32047793E+01	2.52374128E+01	-1.23877977E+01
2.49000000E+01	1.10000000E+01	1.30000000E+01	-1.50000000E-09	-1.15135725E+01	2.52374128E+01	-1.23877977E+01
-3.00000000E+01	1.82000000E+01	1.30000000E+01	-1.50000000E-09	-1.01161354E+01	2.64236602E+01	-1.23877977E+01
-2.39000000E+01	1.82000000E+01	1.30000000E+01	-1.50000000E-09	-1.16735447E+01	2.64236602E+01	-1.23877977E+01
-1.78000000E+01	1.82000000E+01	1.30000000E+01	-1.50000000E-09	-1.35330196E+01	2.64236602E+01	-1.23877977E+01
-1.17000000E+01	1.82000000E+01	1.30000000E+01	-1.50000000E-09	-1.52604557E+01	2.64236602E+01	-1.23877977E+01
-5.60000000E+00	1.82000000E+01	1.30000000E+01	-1.50000000E-09	-1.64525739E+01	2.64236602E+01	-1.23877977E+01
5.00000000E-01	1.82000000E+01	1.30000000E+01	-1.50000000E-09	-1.68310678E+01	2.64236602E+01	-1.23877977E+01
6.60000000E+00	1.82000000E+01	1.30000000E+01	-1.50000000E-09	-1.63075762E+01	2.64236602E+01	-1.23877977E+01
1.27000000E+01	1.82000000E+01	1.30000000E+01	-1.50000000E-09	-1.50043108E+01	2.64236602E+01	-1.23877977E+01
1.88000000E+01	1.82000000E+01	1.30000000E+01	-1.50000000E-09	-1.32255259E+01	2.64236602E+01	-1.23877977E+01
2.49000000E+01	1.82000000E+01	1.30000000E+01	-1.50000000E-09	-1.13864883E+01	2.64236602E+01	-1.23877977E+01
-3.00000000E+01	-2.50000000E+01	2.10000000E+01	-1.50000000E-09	-2.27082112E+01	4.04414835E+01	-1.25073806E+01
-2.39000000E+01	-2.50000000E+01	2.10000000E+01	-1.50000000E-09	-2.17464350E+01	4.04414835E+01	-1.25073806E+01
-1.78000000E+01	-2.50000000E+01	2.10000000E+01	-1.50000000E-09	-2.05981186E+01	4.04414835E+01	-1.25073806E+01
-1.17000000E+01	-2.50000000E+01	2.10000000E+01	-1.50000000E-09	-1.95313425E+01	4.04414835E+01	-1.25073806E+01
-5.60000000E+00	-2.50000000E+01	2.10000000E+01	-1.50000000E-09	-1.87951514E+01	4.04414835E+01	-1.25073806E+01
5.00000000E-01	-2.50000000E+01	2.10000000E+01	-1.50000000E-09	-1.85614129E+01	4.04414835E+01	-1.25073806E+01
6.60000000E+00	-2.50000000E+01	2.10000000E+01	-1.50000000E-09	-1.88846945E+01	4.04414835E+01	-1.25073806E+01
1.27000000E+01	-2.50000000E+01	2.10000000E+01	-1.50000000E-09	-1.96895245E+01	4.04414835E+01	-1.25073806E+01
1.88000000E+01	-2.50000000E+01	2.10000000E+01	-1.50000000E-09	-2.07880109E+01	4.04414835E+01	-1.25073806E+01
2.49000000E+01	-2.50000000E+01	2.10000000E+01	-1.50000000E-09	-2.19237063E+01	4.04414835E+01	-1.25073806E+01
-3.00000000E+01	-1.78000000E+01	2.10000000E+01	-1.50000000E-09	-2.38254312E+01	4.14849241E+01	-1.25073806E+01
-2.39000000E+01	-1.78000000E+01	2.10000000E+01	-1.50000000E-09	-2.22534178E+01	4.14849241E+01	-1.25073806E+01
-1.78000000E+01	-1.78000000E+01	2.10000000E+01	-1.50000000E-09	-2.03765064E+01	4.14849241E+01	-1.25073806E+01
-1.17000000E+01	-1.78000000E+01	2.10000000E+01	-1.50000000E-09	-1.86328719E+01	4.14849241E+01	-1.25073806E+01
-5.60000000E+00	-1.78000000E+01	2.10000000E+01	-1.50000000E-09	-1.74295750E+01	4.14849241E+01	-1.25073806E+01
5.00000000E-01	-1.78000000E+01	2.10000000E+01	-1.50000000E-09	-1.70475318E+01	4.14849241E+01	-1.25073806E+01
6.60000000E+00	-1.78000000E+01	2.10000000E+01	-1.50000000E-09	-1.75759324E+01	4.14849241E+01	-1.25073806E+01
1.27000000E+01	-1.78000000E+01	2.10000000E+01	-1.50000000E-09	-1.88914187E+01	4.14849241E+01	-1.25073806E+01
1.88000000E+01	-1.78000000E+01	2.10000000E+01	-1.50000000E-09	-2.06868835E+01	4.14849241E+01	-1.25073806E+01
2.49000000E+01	-1.78000000E+01	2.10000000E+01	-1.50000000E-09	-2.25431661E+01	4.14849241E+01	-1.25073806E+01
-3.00000000E+01	-1.06000000E+01	2.10000000E+01	-1.50000000E-09	-2.35140269E+01	4.26262206E+01	-1.25073806E+01
-2.39000000E+01	-1.06000000E+01	2.10000000E+01	-1.50000000E-09	-2.21121058E+01	4.26262206E+01	-1.25073806E+01
-1.78000000E+01	-1.06000000E+01	2.10000000E+01	-1.50000000E-09	-2.04382767E+01	4.26262206E+01	-1.25073806E+01
-1.17000000E+01	-1.06000000E+01	2.10000000E+01	-1.50000000E-09	-1.88833039E+01	4.26262206E+01	-1.25073806E+01
-5.60000000E+00	-1.06000000E+01	2.10000000E+01	-1.50000000E-09	-1.78102040E+01	4.26262206E+01	-1.25073806E+01
5.00000000E-01	-1.06000000E+01	2.10000000E+01	-1.50000000E-09	-1.74694980E+01	4.26262206E+01	-1.25073806E+01
6.60000000E+00	-1.06000000E+01	2.10000000E+01	-1.50000000E-09	-1.79407255E+01	4.26262206E+01	-1.25073806E+01
1.27000000E+01	-1.06000000E+01	2.10000000E+01	-1.50000000E-09	-1.91138758E+01	4.26262206E+01	-1.25073806E+01
1.88000000E+01	-1.06000000E+01	2.10000000E+01	-1.50000000E-09	-2.07150709E+01	4.26262206E+01	-1.25073806E+01
2.49000000E+01	-1.06000000E+01	2.10000000E+01	-1.50000000E-09	-2.23705032E+01	4.26262206E+01	-1.25073806E+01
-3.00000000E+01	-3.40000000E+00	2.10000000E+01	-1.50000000E-09	-2.19285758E+01	4.24000785E+01	-1.25073806E+01
-2.39000000E+01	-3.40000000E+00	2.10000000E+01	-1.50000000E-09	-2.13926445E+01	4.24000785E+01	-1.25073806E+01
-1.78000000E+01	-3.40000000E+00	2.10000000E+01	-1.50000000E-09	-2.07527673E+01	4.24000785E+01	-1.25073806E+01
-1.17000000E+01	-3.40000000E+00	2.10000000E+01	-1.50000000E-09	-2.01583269E+01	4.24000785E+01	-1.25073806E+01
-5.60000000E+00	-3.40000000E+00	2.10000000E+01	-1.50000000E-09	-1.97480985E+01	4.24000785E+01	-1.25073806E+01
5.00000000E-01	-3.40000000E+00	2.10000000E+01	-1.50000000E-09	-1.96178523E+01	4.24000785E+01	-1.25073806E+01
6.60000000E+00	-3.40000000E+00	2.10000000E+01	-1.50000000E-09	-1.97979947E+01	4.24000785E+01	-1.25073806E+01
1.27000000E+01	-3.40000000E+00	2.10000000E+01	-1.50000000E-09	-2.02464707E+01	4.24000785E+01	-1.25073806E+01
1.88000000E+01	-3.40000000E+00	2.10000000E+01	-1.50000000E-09	-2.08585811E+01	4.24000785E+01	-1.25073806E+01
2.49000000E+01	-3.40000000E+00	2.10000000E+01	-1.50000000E-09	-2.14914256E+01	4.24000785E+01	-1.25073806E+01
-3.00000000E+01	3.80000000E+00	2.10000000E+01	-1.50000000E-09	-1.98560777E+01	4.13402107E+01	-1.25073806E+01
-2.39000000E+01	3.80000000E+00	2.10000000E+01	-1.50000000E-09	-2.04521664E+01	4.13402107E+01	-1.25073806E+01
-1.78000000E+01	3.80000000E+00	2.10000000E+01	-1.50000000E-09	-2.11638687E+01	4.13402107E+01	-1.25073806E+01
-1.17000000E+01	3.80000000E+00	2.10000000E+01	-1.50000000E-09	-2.18250341E+01	4.13402107E+01	-1.25073806E+01
-5.60000000E+00	3.80000000E+00	2.10000000E+01	-1.50000000E-09	-2.22813099E+01	4.13402107E+01	-1.25073806E+01
5.00000000E-01	3.80000000E+00	2.10000000E+01	-1.50000000E-09	-2.24261761E+01	4.13402107E+01	-1.25073806E+01
6.60000000E+00	3.80000000E+00	2.10000000E+01	-1.50000000E-09	-2.22258130E+01	4.13402107E+01	-1.25073806E+01
1.27000000E+01	3.80000000E+00	2.10000000E+01	-1.50000000E-09	-2.17269963E+01	4.13402107E+01	-1.25073806E+01
1.88000000E+01	3.80000000E+00	2.10000000E+01	-1.50000000E-09	-2.10461775E+01	4.13402107E+01	-1.25073806E+01
2.49000000E+01	3.80000000E+00	2.10000000E+01	-1.50000000E-09	-2.03422973E+01	4.13402107E+01	-1.25073806E+01
-3.00000000E+01	1.10000000E+01	2.10000000E+01	-1.50000000E-09	-1.83252968E+01	4.11973326E+01	-1.25073806E+01
-2.39000000E+01	1.10000000E+01	2.10000000E+01	-1.50000000E-09	-1.97575139E+01	4.11973326E+01	-1.25073806E+01
-1.78000000E+01	1.10000000E+01	2.10000000E+01	-1.50000000E-09	-2.14675150E+01	4.11973326E+01	-1.25073806E+01
-1.17000000E+01	1.10000000E+01	2.10000000E+01	-1.50000000E-09	-2.30560912E+01	4.11973326E+01	-1.25073806E+01
-5.60000000E+00	1.10000000E+01	2.10000000E+01	-1.50000000E-09	-2.41523811E+01	4.11973326E+01	-1.25073806E+01
5.00000000E-01	1.10000000E+01	2.10000000E+01	-1.50000000E-09	-2.45004499E+01	4.11973326E+01	-1.25073806E+01
6.60000000E+00	1.10000000E+01	2.10000000E+01	-1.50000000E-09	-2.40190391E+01	4.11973326E+01	-1.25073806E+01
1.27000000E+01	1.10000000E+01	2.10000000E+01	-1.50000000E-09	-2.28205366E+01	4.11973326E+01	-1.25073806E+01
1.88000000E+01	1.10000000E+01	2.10000000E+01	-1.50000000E-09	-2.11847392E+01	4.11973326E+01	-1.25073806E+01
2.49000000E+01	1.10000000E+01	2.10000000E+01	-1.50000000E-09	-1.94935324E+01	4.11973326E+01	-1.25073806E+01
-3.00000000E+01	1.82000000E+01	2.10000000E+01	-1.50000000E-09	-1.80960953E+01	4.23835800E+01	-1.25073806E+01
-2.39000000E+01	1.82000000E+01	2.10000000E+01	-1.50000000E-09	-1.96535046E+01	4.23835800E+01	-1.25073806E+01
-1.78000000E+01	1.82000000E+01	2.10000000E+01	-1.50000000E-09	-2.15129795E+01	4.23835800E+01	-1.25073806E+01
-1.17000000E+01	1.82000000E+01	2.10000000E+01	-1.50000000E-09	-2.32404155E+01	4.23835800E+01	-1.25073806E+01
-5.60000000E+00	1.82000000E+01	2.10000000E+01	-1.50000000E-09	-2.44325338E+01	4.23835800E+01	-1.25073806E+01
5.00000000E-01	1.82000000E+01	2.10000000E+01	-1.50000000E-09	-2.48110277E+01	4.23835800E+01	-1.25073806E+01
6.60000000E+00	1.82000000E+01	2.10000000E+01	-1.50000000E-09	-2.42875361E+01	4.23835800E+01	-1.25073806E+01
1.27000000E+01	1.82000000E+01	2.10000000E+01	-1.50000000E-09	-2.29842707E+01	4.23835800E+01	-1.25073806E+01
1.88000000E+01	1.82000000E+01	2.10000000E+01	-1.50000000E-09	-2.12054858E+01	4.23835800E+01	-1.25073806E+01
2.49000000E+01	1.82000000E+01	2.10000000E+01	-1.50000000E-09	-1.93664482E+01	4.23835800E+01	-1.25073806E+01
-3.00000000E+01	-2.50000000E+01	2.90000000E+01	-1.50000000E-09	-3.06881711E+01	5.64014033E+01	-4.18299161E+00
-2.39000000E+01	-2.50000000E+01	2.90000000E+01	-1.50000000E-09	-2.97263948E+01	5.64014033E+01	-4.18299161E+00
-1.78000000E+01	-2.50000000E+01	2.90000000E+01	-1.50000000E-09	-2.85780785E+01	5.64014033E+01	-4.18299161E+00
-1.17000000E+01	-2.50000000E+01	2.90000000E+01	-1.50000000E-09	-2.75113024E+01	5.64014033E+01	-4.18299161E+00
-5.60000000E+00	-2.50000000E+01	2.90000000E+01	-1.50000000E-09	-2.67751113E+01	5.64014033E+01	-4.18299161E+00
5.00000000E-01	-2.50000000E+01	2.90000000E+01	-1.50000000E-09	-2.65413728E+01	5.64014033E+01	-4.18299161E+00
6.60000000E+00	-2.50000000E+01	2.90000000E+01	-1.50000000E-09	-2.68646544E+01	5.64014033E+01	-4.18299161E+00
1.27000000E+01	-2.50000000E+01	2.90000000E+01	-1.50000000E-09	-2.76694844E+01	5.64014033E+01	-4.18299161E+00
1.88000000E+01	-2.50000000E+01	2.90000000E+01	-1.50000000E-09	-2.87679708E+01	5.64014033E+01	-4.18299161E+00
2.49000000E+01	-2.50000000E+01	2.90000000E+01	-1.50000000E-09	-2.99036662E+01	5.64014033E+01	-4.18299161E+00
-3.00000000E+01	-1.78000000E+01	2.90000000E+01	-1.50000000E-09	-3.18053911E+01	5.74448438E+01	-4.18299161E+00
-2.39000000E+01	-1.78000000E+01	2.90000000E+01	-1.50000000E-09	-3.02333777E+01	5.74448438E+01	-4.18299161E+00
-1.78000000E+01	-1.78000000E+01	2.90000000E+01	-1.50000000E-09	-2.83564663E+01	5.74448438E+01	-4.18299161E+00
-1.17000000E+01	-1.78000000E+01	2.90000000E+01	-1.50000000E-09	-2.66128318E+01	5.74448438E+01	-4.18299161E+00
-5.60000000E+00	-1.78000000E+01	2.90000000E+01	-1.50000000E-09	-2.54095349E+01	5.74448438E+01	-4.18299161E+00
5.00000000E-01	-1.78000000E+01	2.90000000E+01	-1.50000000E-09	-2.50274917E+01	5.74448438E+01	-4.18299161E+00
6.60000000E+00	-1.78000000E+01	2.90000000E+01	-1.50000000E-09	-2.55558923E+01	5.74448438E+01	-4.18299161E+00
1.27000000E+01	-1.78000000E+01	2.90000000E+01	-1.50000000E-09	-2.68713786E+01	5.74448438E+01	-4.18299161E+00
1.88000000E+01	-1.78000000E+01	2.90000000E+01	-1.50000000E-09	-2.86668434E+01	5.74448438E+01	-4.18299161E+00
2.49000000E+01	-1.78000000E+01	2.90000000E+01	-1.50000000E-09	-3.05231259E+01	5.74448438E+01	-4.18299161E+00
-3.00000000E+01	-1.06000000E+01	2.90000000E+01	-1.50000000E-09	-3.14939868E+01	5.85861404E+01	-4.18299161E+00
-2.39000000E+01	-1.06000000E+01	2.90000000E+01	-1.50000000E-09	-3.00920657E+01	5.85861404E+01	-4.18299161E+00
-1.78000000E+01	-1.06000000E+01	2.90000000E+01	-1.50000000E-09	-2.84182366E+01	5.85861404E+01	-4.18299161E+00
-1.17000000E+01	-1.06000000E+01	2.90000000E+01	-1.50000000E-09	-2.68632638E+01	5.85861404E+01	-4.18299161E+00
-5.60000000E+00	-1.06000000E+01	2.90000000E+01	-1.50000000E-09	-2.57901639E+01	5.85861404E+01	-4.18299161E+00
5.00000000E-01	-1.06000000E+01	2.90000000E+01	-1.50000000E-09	-2.54494579E+01	5.85861404E+01	-4.18299161E+00
6.60000000E+00	-1.06000000E+01	2.90000000E+01	-1.50000000E-09	-2.59206853E+01	5.85861404E+01	-4.18299161E+00
1.27000000E+01	-1.06000000E+01	2.90000000E+01	-1.50000000E-09	-2.70938357E+01	5.85861404E+01	-4.18299161E+00
1.88000000E+01	-1.06000000E+01	2.90000000E+01	-1.50000000E-09	-2.86950308E+01	5.85861404E+01	-4.18299161E+00
2.49000000E+01	-1.06000000E+01	2.90000000E+01	-1.50000000E-09	-3.03504631E+01	5.85861404E+01	-4.18299161E+00
-3.00000000E+01	-3.40000000E+00	2.90000000E+01	-1.50000000E-09	-2.99085357E+01	5.83599983E+01	-4.18299161E+00
-2.39000000E+01	-3.40000000E+00	2.90000000E+01	-1.50000000E-09	-2.93726044E+01	5.83599983E+01	-4.18299161E+00
-1.78000000E+01	-3.40000000E+00	2.90000000E+01	-1.50000000E-09	-2.87327272E+01	5.83599983E+01	-4.18299161E+00
-1.17000000E+01	-3.40000000E+00	2.90000000E+01	-1.50000000E-09	-2.81382868E+01	5.83599983E+01	-4.18299161E+00
-5.60000000E+00	-3.40000000E+00	2.90000000E+01	-1.50000000E-09	-2.77280584E+01	5.83599983E+01	-4.18299161E+00
5.00000000E-01	-3.40000000E+00	2.90000000E+01	-1.50000000E-09	-2.75978121E+01	5.83599983E+01	-4.18299161E+00
6.60000000E+00	-3.40000000E+00	2.90000000E+01	-1.50000000E-09	-2.77779546E+01	5.83599983E+01	-4.18299161E+00
1.27000000E+01	-3.40000000E+00	2.90000000E+01	-1.50000000E-09	-2.82264306E+01	5.83599983E+01	-4.18299161E+00
1.88000000E+01	-3.40000000E+00	2.90000000E+01	-1.50000000E-09	-2.88385410E+01	5.83599983E+01	-4.18299161E+00
2.49000000E+01	-3.40000000E+00	2.90000000E+01	-1.50000000E-09	-2.94713855E+01	5.83599983E+01	-4.18299161E+00
-3.00000000E+01	3.80000000E+00	2.90000000E+01	-1.50000000E-09	-2.78360375E+01	5.73001305E+01	-4.18299161E+00
-2.39000000E+01	3.80000000E+00	2.90000000E+01	-1.50000000E-09	-2.84321262E+01	5.73001305E+01	-4.18299161E+00
-1.78000000E+01	3.80000000E+00	2.90000000E+01	-1.50000000E-09	-2.91438286E+01	5.73001305E+01	-4.18299161E+00
-1.17000000E+01	3.80000000E+00	2.90000000E+01	-1.50000000E-09	-2.98049940E+01	5.73001305E+01	-4.18299161E+00
-5.60000000E+00	3.80000000E+00	2.90000000E+01	-1.50000000E-09	-3.02612698E+01	5.73001305E+01	-4.18299161E+00
5.00000000E-01	3.80000000E+00	2.90000000E+01	-1.50000000E-09	-3.04061360E+01	5.73001305E+01	-4.18299161E+00
6.60000000E+00	3.80000000E+00	2.90000000E+01	-1.50000000E-09	-3.02057729E+01	5.73001305E+01	-4.18299161E+00
1.27000000E+01	3.80000000E+00	2.90000000E+01	-1.50000000E-09	-2.97069562E+01	5.73001305E+01	-4.18299161E+00
1.88000000E+01	3.80000000E+00	2.90000000E+01	-1.50000000E-09	-2.90261374E+01	5.73001305E+01	-4.18299161E+00
2.49000000E+01	3.80000000E+00	2.90000000E+01	-1.50000000E-09	-2.83222572E+01	5.73001305E+01	-4.18299161E+00
-3.00000000E+01	1.10000000E+01	2.90000000E+01	-1.50000000E-09	-2.63052567E+01	5.71572524E+01	-4.18299161E+00
-2.39000000E+01	1.10000000E+01	2.90000000E+01	-1.50000000E-09	-2.77374738E+01	5.71572524E+01	-4.18299161E+00
-1.78000000E+01	1.10000000E+01	2.90000000E+01	-1.50000000E-09	-2.94474749E+01	5.71572524E+01	-4.18299161E+00
-1.17000000E+01	1.10000000E+01	2.90000000E+01	-1.50000000E-09	-3.10360511E+01	5.71572524E+01	-4.18299161E+00
-5.60000000E+00	1.10000000E+01	2.90000000E+01	-1.50000000E-09	-3.21323410E+01	5.71572524E+01	-4.18299161E+00
5.00000000E-01	1.10000000E+01	2.90000000E+01	-1.50000000E-09	-3.24804098E+01	5.71572524E+01	-4.18299161E+00
6.60000000E+00	1.10000000E+01	2.90000000E+01	-1.50000000E-09	-3.19989990E+01	5.71572524E+01	-4.18299161E+00
1.27000000E+01	1.10000000E+01	2.90000000E+01	-1.50000000E-09	-3.08004965E+01	5.71572524E+01	-4.18299161E+00
1.88000000E+01	1.10000000E+01	2.90000000E+01	-1.50000000E-09	-2.91646990E+01	5.71572524E+01	-4.18299161E+00
2.49000000E+01	1.10000000E+01	2.90000000E+01	-1.50000000E-09	-2.74734923E+01	5.71572524E+01	-4.18299161E+00
-3.00000000E+01	1.82000000E+01	2.90000000E+01	-1.50000000E-09	-2.60760552E+01	5.83434997E+01	-4.18299161E+00
-2.39000000E+01	1.82000000E+01	2.90000000E+01	-1.50000000E-09	-2.76334645E+01	5.83434997E+01	-4.18299161E+00
-1.78000000E+01	1.82000000E+01	2.90000000E+01	-1.50000000E-09	-2.94929394E+01	5.83434997E+01	-4.18299161E+00
-1.17000000E+01	1.82000000E+01	2.90000000E+01	-1.50000000E-09	-3.12203754E+01	5.83434997E+01	-4.18299161E+00
-5.60000000E+00	1.82000000E+01	2.90000000E+01	-1.50000000E-09	-3.24124936E+01	5.83434997E+01	-4.18299161E+00
5.00000000E-01	1.82000000E+01	2.90000000E+01	-1.50000000E-09	-3.27909876E+01	5.83434997E+01	-4.18299161E+00
6.60000000E+00	1.82000000E+01	2.90000000E+01	-1.50000000E-09	-3.22674960E+01	5.83434997E+01	-4.18299161E+00
1.27000000E+01	1.82000000E+01	2.90000000E+01	-1.50000000E-09	-3.09642306E+01	5.83434997E+01	-4.18299161E+00
1.88000000E+01	1.82000000E+01	2.90000000E+01	-1.50000000E-09	-2.91854457E+01	5.83434997E+01	-4.18299161E+00
2.49000000E+01	1.82000000E+01	2.90000000E+01	-1.50000000E-09	-2.73464080E+01	5.83434997E+01	-4.18299161E+00
-3.00000000E+01	-2.50000000E+01	-3.50000000E+01	-1.00000000E-09	2.79660876E+01	-6.01289548E+01	-6.29953313E+00
-2.39000000E+01	-2.50000000E+01	-3.50000000E+01	-1.00000000E-09	2.87774268E+01	-6.01289548E+01	-6.29953313E+00
-1.78000000E+01	-2.50000000E+01	-3.50000000E+01	-1.00000000E-09	2.97461283E+01	-6.01289548E+01	-6.29953313E+00
-1.17000000E+01	-2.50000000E+01	-3.50000000E+01	-1.00000000E-09	3.06460437E+01	-6.01289548E+01	-6.29953313E+00
-5.60000000E+00	-2.50000000E+01	-3.50000000E+01	-1.00000000E-09	3.12670829E+01	-6.01289548E+01	-6.29953313E+00
5.00000000E-01	-2.50000000E+01	-3.50000000E+01	-1.00000000E-09	3.14642610E+01	-6.01289548E+01	-6.29953313E+00
6.60000000E+00	-2.50000000E+01	-3.50000000E+01	-1.00000000E-09	3.11915457E+01	-6.01289548E+01	-6.29953313E+00
1.27000000E+01	-2.50000000E+01	-3.50000000E+01	-1.00000000E-09	3.05126039E+01	-6.01289548E+01	-6.29953313E+00
1.88000000E+01	-2.50000000E+01	-3.50000000E+01	-1.00000000E-09	2.95859381E+01	-6.01289548E+01	-6.29953313E+00
2.49000000E+01	-2.50000000E+01	-3.50000000E+01	-1.00000000E-09	2.86278835E+01	-6.01289548E+01	-6.29953313E+00
-3.00000000E+01	-1.78000000E+01	-3.50000000E+01	-1.00000000E-09	2.70236184E+01	-5.92487249E+01	-6.29953313E+00
-2.39000000E+01	-1.78000000E+01	-3.50000000E+01	-1.00000000E-09	2.83497440E+01	-5.92487249E+01	-6.29953313E+00
-1.78000000E+01	-1.78000000E+01	-3.50000000E+01	-1.00000000E-09	2.99330768E+01	-5.92487249E+01	-6.29953313E+00
-1.17000000E+01	-1.78000000E+01	-3.50000000E+01	-1.00000000E-09	3.14039793E+01	-5.92487249E+01	-6.29953313E+00
-5.60000000E+00	-1.78000000E+01	-3.50000000E+01	-1.00000000E-09	3.24190615E+01	-5.92487249E+01	-6.29953313E+00
5.00000000E-01	-1.78000000E+01	-3.50000000E+01	-1.00000000E-09	3.27413471E+01	-5.92487249E+01	-6.29953313E+00
6.60000000E+00	-1.78000000E+01	-3.50000000E+01	-1.00000000E-09	3.22955968E+01	-5.92487249E+01	-6.29953313E+00
1.27000000E+01	-1.78000000E+01	-3.50000000E+01	-1.00000000E-09	3.11858733E+01	-5.92487249E+01	-6.29953313E+00
1.88000000E+01	-1.78000000E+01	-3.50000000E+01	-1.00000000E-09	2.96712476E+01	-5.92487249E+01	-6.29953313E+00
2.49000000E+01	-1.78000000E+01	-3.50000000E+01	-1.00000000E-09	2.81053170E+01	-5.92487249E+01	-6.29953313E+00
-3.00000000E+01	-1.06000000E+01	-3.50000000E+01	-1.00000000E-09	2.72863142E+01	-5.82859452E+01	-6.29953313E+00
-2.39000000E+01	-1.06000000E+01	-3.50000000E+01	-1.00000000E-09	2.84689526E+01	-5.82859452E+01	-6.29953313E+00
-1.78000000E+01	-1.06000000E+01	-3.50000000E+01	-1.00000000E-09	2.98809684E+01	-5.82859452E+01	-6.29953313E+00
-1.17000000E+01	-1.06000000E+01	-3.50000000E+01	-1.00000000E-09	3.11927189E+01	-5.82859452E+01	-6.29953313E+00
-5.60000000E+00	-1.06000000E+01	-3.50000000E+01	-1.00000000E-09	3.20979689E+01	-5.82859452E+01	-6.29953313E+00
5.00000000E-01	-1.06000000E+01	-3.50000000E+01	-1.00000000E-09	3.23853831E+01	-5.82859452E+01	-6.29953313E+00
6.60000000E+00	-1.06000000E+01	-3.50000000E+01	-1.00000000E-09	3.19878631E+01	-5.82859452E+01	-6.29953313E+00
1.27000000E+01	-1.06000000E+01	-3.50000000E+01	-1.00000000E-09	3.09982120E+01	-5.82859452E+01	-6.29953313E+00
1.88000000E+01	-1.06000000E+01	-3.50000000E+01	-1.00000000E-09	2.96474692E+01	-5.82859452E+01	-6.29953313E+00
2.49000000E+01	-1.06000000E+01	-3.50000000E+01	-1.00000000E-09	2.82509727E+01	-5.82859452E+01	-6.29953313E+00
-3.00000000E+01	-3.40000000E+00	-3.50000000E+01	-1.00000000E-09	2.86237756E+01	-5.84767151E+01	-6.29953313E+00
-2.39000000E+01	-3.40000000E+00	-3.50000000E+01	-1.00000000E-09	2.90758788E+01	-5.84767151E+01	-6.29953313E+00
-1.78000000E+01	-3.40000000E+00	-3.50000000E+01	-1.00000000E-09	2.96156691E+01	-5.84767151E+01	-6.29953313E+00
-1.17000000E+01	-3.40000000E+00	-3.50000000E+01	-1.00000000E-09	3.01171296E+01	-5.84767151E+01	-6.29953313E+00
-5.60000000E+00	-3.40000000E+00	-3.50000000E+01	-1.00000000E-09	3.04631918E+01	-5.84767151E+01	-6.29953313E+00
5.00000000E-01	-3.40000000E+00	-3.50000000E+01	-1.00000000E-09	3.05730655E+01	-5.84767151E+01	-6.29953313E+00
6.60000000E+00	-3.40000000E+00	-3.50000000E+01	-1.00000000E-09	3.04211001E+01	-5.84767151E+01	-6.29953313E+00
1.27000000E+01	-3.40000000E+00	-3.50000000E+01	-1.00000000E-09	3.00427729E+01	-5.84767151E+01	-6.29953313E+00
1.88000000E+01	-3.40000000E+00	-3.50000000E+01	-1.00000000E-09	2.95264062E+01	-5.84767151E+01	-6.29953313E+00
2.49000000E+01	-3.40000000E+00	-3.50000000E+01	-1.00000000E-09	2.89925486E+01	-5.84767151E+01	-6.29953313E+00
-3.00000000E+01	3.80000000E+00	-3.50000000E+01	-1.00000000E-09	3.03721023E+01	-5.93708028E+01	-6.29953313E+00
-2.39000000E+01	3.80000000E+00	-3.50000000E+01	-1.00000000E-09	2.98692513E+01	-5.93708028E+01	-6.29953313E+00
-1.78000000E+01	3.80000000E+00	-3.50000000E+01	-1.00000000E-09	2.92688704E+01	-5.93708028E+01	-6.29953313E+00
-1.17000000E+01	3.80000000E+00	-3.50000000E+01	-1.00000000E-09	2.87111218E+01	-5.93708028E+01	-6.29953313E+00
-5.60000000E+00	3.80000000E+00	-3.50000000E+01	-1.00000000E-09	2.83262147E+01	-5.93708028E+01	-6.29953313E+00
5.00000000E-01	3.80000000E+00	-3.50000000E+01	-1.00000000E-09	2.82040079E+01	-5.93708028E+01	-6.29953313E+00
6.60000000E+00	3.80000000E+00	-3.50000000E+01	-1.00000000E-09	2.83730311E+01	-5.93708028E+01	-6.29953313E+00
1.27000000E+01	3.80000000E+00	-3.50000000E+01	-1.00000000E-09	2.87938249E+01	-5.93708028E+01	-6.29953313E+00
1.88000000E+01	3.80000000E+00	-3.50000000E+01	-1.00000000E-09	2.93681529E+01	-5.93708028E+01	-6.29953313E+00
2.49000000E+01	3.80000000E+00	-3.50000000E+01	-1.00000000E-09	2.99619351E+01	-5.93708028E+01	-6.29953313E+00
-3.00000000E+01	1.10000000E+01	-3.50000000E+01	-1.00000000E-09	3.16634448E+01	-5.94913325E+01	-6.29953313E+00
